links,name,company,location,position,salary,level
https://www.seek.com.au/job/80257398?type=standout&ref=search-standalone,Software Logistic Consultant,Ferag Australia Pty Ltd ,Sydney NSW,Consultants (Information & Communication Technology),"$120,000 – $140,000 per year + Superannuation",Full time
https://www.seek.com.au/job/80267435?type=standard&ref=search-standalone,Software Engineering Project Manager - AutoStore,Kardex Remstar ,Sydney NSW,Programme & Project Management (Information & Communication Technology),"$120,000 – $140,000 per year",Full time
https://www.seek.com.au/job/79984575?type=standout&ref=search-standalone,Critical Environment Instrumentation Engineer,Microsoft ,Sydney NSW,Engineering - Software (Information & Communication Technology),Subsidised health insurance + stock discounts,Full time
https://www.seek.com.au/job/80102491?type=standout&ref=search-standalone,"Customer Project Principal Planner, Data Centres",Schneider Electric ,Sydney NSW,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79899758?type=standard&ref=search-standalone,Technical Sales Manager - Automation Components,Proactive Technical Recruitment ,Sydney NSW,Account & Relationship Management (Sales),"$120,000 +",Full time
https://www.seek.com.au/job/80117246?type=standout&ref=search-standalone,Mechanical Engineer & Civil/Structural Engineer Roles,GSD Engineering Pty Ltd ,Hobart TAS,Civil/Structural Engineering (Engineering),"$87,000 – $130,000 per year",Full time
https://www.seek.com.au/job/79905273?type=promoted&ref=search-standalone,Electronics Engineer - Cyber Systems (Uni Sponsorship),ADF Careers ,Melbourne VIC,Security (Information & Communication Technology)Government - Federal (Government & Defence),"$35,000 - $54,999 per year",Full time
https://www.seek.com.au/job/79747792?type=promoted&ref=search-standalone,Estimator,ADT Security ,"Mascot, Sydney NSW",Security Services (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80115589?type=standout&ref=search-standalone,Cloud Platform Engineer ,Auto & General ,"Toowong, Brisbane QLD",Developers/Programmers (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80242443?type=standout&ref=search-standalone,Senior Software Services Engineer ,Gilmour Space Technologies Pty Ltd ,"Yatala, Gold Coast QLD",Aerospace Engineering (Engineering),Base Salary + Super,Full time
https://www.seek.com.au/job/80001580?type=standout&ref=search-standalone,Staff Platform Engineer (MLOps Platforms) ,Commonwealth Bank – Technology ,"Eveleigh, Sydney NSW",Other (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80167628?type=standout&ref=search-standalone,Application Packagers - EL1,Hays | Technology ,Canberra ACT,Management (Information & Communication Technology),$120.00 - $140.00 per hour,Contract/Temp
https://www.seek.com.au/job/80174494?type=standard&ref=search-standalone,Software Engineer / Developer,RJE Global Pty Ltd ,Melbourne VIC,Developers/Programmers (Information & Communication Technology),"$90,000+",Full time
https://www.seek.com.au/job/80205144?type=standout&ref=search-standalone,DevSecOps Engineer,Axe Group ,Sydney NSW,Engineering - Software (Information & Communication Technology),110000 to 120000,Full time
https://www.seek.com.au/job/80160376?type=standout&ref=search-standalone,MCAD Engineer,Invetech ,"Mount Waverley, Melbourne VIC",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Casual/Vacation
https://www.seek.com.au/job/80177292?type=standout&ref=search-standalone,Systems Engineer,Lockheed Martin Australia Pty Ltd ,"Newcastle, Newcastle, Maitland & Hunter NSW",Systems Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80027800?type=standout&ref=search-standalone,IT Project Manager,New World Consulting ,"Silverwater, Sydney NSW",Materials Handling Engineering (Engineering),Competitive base salary + super + car + bonus,Full time
https://www.seek.com.au/job/79962533?type=standout&ref=search-standalone,Instrumentation Service Technician,CONCENTIS PTY LTD ,"Devonport, Devonport & North West TAS",Electrical/Electronic Engineering (Engineering),$100K +,Full time
https://www.seek.com.au/job/80237255?type=standard&ref=search-standalone,Mechanical Leading Hand,Stacked Farm ,"Arundel, Gold Coast QLD","Mining - Engineering & Maintenance (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79905273?type=standout&ref=search-standalone,Electronics Engineer - Cyber Systems (Uni Sponsorship),ADF Careers ,Melbourne VIC,Security (Information & Communication Technology)Government - Federal (Government & Defence),"$35,000 - $54,999 per year",Full time
https://www.seek.com.au/job/79816962?type=standout&ref=search-standalone,Technical Supervisor,Daifuku Oceania ,"Perth Airport, Perth WA",Other (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79856254?type=standout&ref=search-standalone,Senior Software Support Engineer ,Morgan McKinley ,Sydney NSW,Help Desk & IT Support (Information & Communication Technology),CA$100000.00 - CA$110000.00 p.a. + Super + 10% Bon,Full time
https://www.seek.com.au/job/80142137?type=standout&ref=search-standalone,Software Development Engineer,N/A,Brisbane QLD,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80171333?type=standout&ref=search-standalone,Project Manager/Senior Project Manager,Schneider Electric ,Melbourne VIC,Programme & Project Management (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79669058?type=standout&ref=search-standalone,Senior Server Automation Engineer Lead,Peoplebank Australia WA ,Perth WA,Networks & Systems Administration (Information & Communication Technology),AUD 600 - 1000 per day,Contract/Temp
https://www.seek.com.au/job/80052568?type=standout&ref=search-standalone,Senior Technical Engineer,Lotterywest ,"Subiaco, Perth WA",Networks & Systems Administration (Information & Communication Technology)Government - State (Government & Defence),"Level 5 $96,307 - $105,254 PSCSAA 2022",Full time
https://www.seek.com.au/job/79851810?type=standout&ref=search-standalone,Engineer - Electrical & Control,CITIC Pacific Mining Management Pty Ltd ,Perth WA,"Mining - Engineering & Maintenance (Mining, Resources & Energy)",We are one of the top WA leading exporters ,Full time
https://www.seek.com.au/job/80234161?type=standard&ref=search-standalone,Industrial Electrician,360 Engineering ,"Dubbo, Dubbo & Central NSW",Electricians (Trades & Services),$40 – $55 per hour,Full time
